paper_id,material_id,material_formula,category,property_name,value,unit,ea_type,confidence,extraction_method,sentence,page
Article 8 2.pdf,MAT_29,LiCoO2,SYNTHESIS,Atmosphere,Vacuum,NONE,NONE,0.6,dependency_parse,"In the study, a heterogeneous LCO/LPS CEI was first determined, and the interface structures were sampled and A Vacuum LPS LCO LPS Interface region LCO LCO (104) LPS (010) Lattice-matched superlattices Simulated model Energetic favorable structures Mutual exchange strategy B C Interface LAMMPS Mode Pair Prediction Interface PairNNP / V e ( E S M R e c r o F Å)",18
Article 8 2.pdf,MAT_30,Li7La3Zr2O12,ML,Algorithm,Neural network,NONE,NONE,0.6,dependency_parse,Neural network potential library libnnpif LAMMPS LLZO LCO Li-deficient Li-sufficient interface interface,18
Article 8 2.pdf,MAT_30,Li7La3Zr2O12,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.6,dependency_parse,"Gray points mean the LLZO structures (cubic and amorphous), green point represents the layered LCO structure, purple points are Co-­doped amorphous LLZO structures, blue and red points indicate the known LLZO-­LCO mixtures and unseen LLZO-­LCO mixture, respectively, and orange points are the LLZO(001)-­LCO(104, 100, 110) interfaces.",18
Article 8 2.pdf,MAT_31,PSO,DFT,Relaxation_Type,geometry optimization,NONE,NONE,0.6,proximity,"These findings provide theoretical validation for interfacial resistance Generated interface structures Downloaded from https://www.science.org on August 31, 2026 Updated interface structures by PSO algorithm Local geometry optimization Reach stopping criterion?",18
Article 8 2.pdf,MAT_30,Li7La3Zr2O12,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.6,dependency_parse,unseen) 0.24 Co-doped LLZO 0.21 LLZO (amorphous) LCO 0.18 0.15 LLZO (cubic) 5 10 15 20 25 30 0.12 Energy RMSE (meV/atom) 18 of 27,18
Article 8 2.pdf,MAT_29,LiCoO2,ML,RMSE,18,NONE,NONE,0.6,dependency_parse,unseen) 0.24 Co-doped LLZO 0.21 LLZO (amorphous) LCO 0.18 0.15 LLZO (cubic) 5 10 15 20 25 30 0.12 Energy RMSE (meV/atom) 18 of 27,18
Article 8 2.pdf,MAT_30,Li7La3Zr2O12,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,"Researchers leveraged the neural network potential package (n2p2) to construct MLFFs for various systems, including Li7La3Zr2O12 (LLZO), Co-­doped LLZO, LiCoO2 (LCO), and LLZO/ LCO interface (Fig. 10B) (55).",19
Article 8 2.pdf,MAT_1,EsS,ML,Explainability_Method,SHAP,NONE,NONE,0.6,proximity,"For example, based on the SHAP values, the Li content, vibrational amplitude, and Li+ interstitial defects were high- lighted as critical factors affecting Li+ transport within SEs (182).",21
Article 8 2.pdf,MAT_11,CSONe,ML,Accuracy,2.00 %,%,NONE,0.4,proximity,"(F) Predictive accuracy (R2 and MAE) of four properties [Li+ conductivity (S/cm), bandgap (eV), refractive index, and formation enthalpy (eV/atom)] with data augmentation based on COSNet (35).",11
Article 8 2.pdf,MAT_28,PH,ML,Accuracy,2.50 %,%,NONE,0.4,proximity,"The optimized DP potential demonstrated ex- ceptional predictive accuracy (energy RMSE: of 2.5 meV/atom; force Wang et al., Sci.",17
Article 8 2.pdf,MAT_28,PH,ML,RMSE,2.5,NONE,NONE,0.4,proximity,"The optimized DP potential demonstrated ex- ceptional predictive accuracy (energy RMSE: of 2.5 meV/atom; force Wang et al., Sci.",17
Article 8 2.pdf,MAT_23,Li2S,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.25,dependency_parse,"This contrasts with the densely packed anions in Li2S (face-­centered cubic), Li3PO4, and LZO (hexagonal close-­packed), Wang et al., Sci.",19
Article 8 2.pdf,MAT_32,Li3PO4,STRUCTURAL,Crystal_System,hexagonal,NONE,NONE,0.25,dependency_parse,"This contrasts with the densely packed anions in Li2S (face-­centered cubic), Li3PO4, and LZO (hexagonal close-­packed), Wang et al., Sci.",19
Article 8 2.pdf,MAT_33,Li3PS4,ELECTRONIC,DOS_Mentioned,density of states,NONE,NONE,0.25,proximity,"This approach establishes a unified representation space through the synergistic integration of (i) extracting DFT-­derived features, such as interfacial atomic con- figurations (e.g., Li3PS4/Li coordinates), electronic density of states, and ion migration barriers; (ii) deconvoluting solid-­state nuclear magnetic resonance (NMR) chemical shift spectra into quantitative descriptors (peak positions reflecting Li+ coordination environ- ments, linewidths indicating structural disorder) (129, 183) based on operando characterization; and (iii) implementing convolutional neural networks for automated extraction of morphological features 21 of 27",21
Article 8 2.pdf,MAT_33,Li3PS4,CHARACTERIZATION,Technique,NMR,NONE,NONE,0.25,proximity,"This approach establishes a unified representation space through the synergistic integration of (i) extracting DFT-­derived features, such as interfacial atomic con- figurations (e.g., Li3PS4/Li coordinates), electronic density of states, and ion migration barriers; (ii) deconvoluting solid-­state nuclear magnetic resonance (NMR) chemical shift spectra into quantitative descriptors (peak positions reflecting Li+ coordination environ- ments, linewidths indicating structural disorder) (129, 183) based on operando characterization; and (iii) implementing convolutional neural networks for automated extraction of morphological features 21 of 27",21
Article 8.pdf,MAT_2,LiF,ELECTROCHEMICAL,Stability_Window,4.5 V,V,NONE,0.75,proximity,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",5
Article 8.pdf,MAT_2,LiF,ELECTROCHEMICAL,Voltage,5 V,V,NONE,0.75,proximity,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",5
Article 8.pdf,MAT_2,LiF,ELECTRONIC,Band_Gap,1 eV,eV,NONE,0.75,proximity,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",5
Article 8.pdf,MAT_1,EsS,ML,Training_Size,34,NONE,NONE,0.6,proximity,"The multimodal model and the semisupervised learning model also fa- cilitate the discovery of SEs by reducing the reliance on large amounts of training data (34, 35).",1
Article 8.pdf,MAT_3,BO,THERMODYNAMIC,Energy_Above_Hull,0.05 eV,eV,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8.pdf,MAT_3,BO,ELECTRONIC,Band_Gap,1 eV,eV,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8.pdf,MAT_3,BO,DFT,Software,Gaussian,NONE,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8.pdf,MAT_3,BO,ML,Algorithm,Gaussian process,NONE,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8.pdf,MAT_4,Li10Ge(PS6)2,STRUCTURAL,Space_Group,embeddings,NONE,NONE,0.6,proximity,"The tokenization for LLMs can be formulas (e.g., Li10GeP2S12), Wyckoff/lattice tokens, fractional coordinates, or space group embeddings.",6
Article 8.pdf,MAT_1,EsS,DFT,Software,crystal,NONE,NONE,0.6,proximity,"These advancements suggest that generative models could revolutionize materials discovery, particu- larly in the search for unexplored crystal structures and chemical compositions for the high-­performance SEs and coating materials.",6
Article 8.pdf,MAT_5,Li3Sc2(P4O)3,DFT,Software,Crystal,NONE,NONE,0.6,dependency_parse,Li3Sc2O3P12 Li3VO4 P21/a P21/c • Crystal structure • Component • Ionic conductivity ... ... ... •,8
Article 8.pdf,MAT_7,Li2S2O7,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,A d va n c e s | R e v i e w A Link ionic conductivity to microstructure Electrochemical working station SE -lm(Z) (Ω) Low Re (Z) (Ω) Machine learning SE Electron microscopy High ionic conductivity Microstructure B Data augmentation Labeled dataset Origin data Weakly Origin data Weakly Strongly Unlabeled dataset C Structural pipeline Stability GNN Graph Candidates DFT database Compositional pipeline GNN Li2S2O7,9
Article 8.pdf,MAT_7,Li2S2O7,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,A d va n c e s | R e v i e w A Link ionic conductivity to microstructure Electrochemical working station SE -lm(Z) (Ω) Low Re (Z) (Ω) Machine learning SE Electron microscopy High ionic conductivity Microstructure B Data augmentation Labeled dataset Origin data Weakly Origin data Weakly Strongly Unlabeled dataset C Structural pipeline Stability GNN Graph Candidates DFT database Compositional pipeline GNN Li2S2O7,9
Article 8.pdf,MAT_1,EsS,ML,Training_Size,97,NONE,NONE,0.6,proximity,"Window image Feature extraction 340 pix ResNet-18 ResNet-18 except the last linear layer Classification Supervised loss Downloaded from https://www.science.org on August 31, 2026 Label Prediction Total loss Unsupervised loss VGG-11 Pseudo-label Prediction Prediction NequIP on M3GNet data 20% Energy models Classification error GNoME GNoME: unique structures Stable structures 15% Interatomic 10% potentials GNoME: intermediate structures 5% 105 106 107 108 Training set size of predictive models for discovering SEs with high ionic conductivity (97–99) is shown in table S4.",9
Article 8.pdf,MAT_8,Li3ErCl6,ELECTROCHEMICAL,Ionic_Conductivity,0.0003 S/cm,S/cm,NONE,0.6,proximity,"For instance, low-­ temperature MLFF simulations revealed the nonlinear Arrhenius behavior of Li+ in Li3ErCl6, which has an ionic conductivity of 0.05 to 0.3 mS/cm (101), explaining why traditional AIMD simulations overestimate its ionic conductivity (68).",10
Article 8.pdf,MAT_1,EsS,STRUCTURAL,Crystal_System,tetragonal,NONE,NONE,0.6,dependency_parse,"As a result, 10 tetragonal-­phase garnet SEs, such as Li7Ti3Pm2O12 and Li7La3Be2O12 (Fig. 6D), were selected and subsequently verified to have superior mechanical strength and suitable conductivity.",10
Article 8.pdf,MAT_12,Li7Nd3(BO6)2,THERMODYNAMIC,Formation_Energy,0 eV,eV,NONE,0.6,dependency_parse,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",11
Article 8.pdf,MAT_12,Li7Nd3(BO6)2,ELECTRONIC,Band_Gap,0.1 eV,eV,NONE,0.6,dependency_parse,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",11
Article 8.pdf,MAT_20,WS2,DFT,Software,VASP,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8.pdf,MAT_20,WS2,DFT,Software,Gaussian,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8.pdf,MAT_20,WS2,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8.pdf,MAT_20,WS2,ML,Algorithm,Neural network,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8.pdf,MAT_22,Li6Br3N,ML,Accuracy,50.00 %,%,NONE,0.6,dependency_parse,"To enhance predictive accuracy, a dataset comprising 50 distinct SEI structures, including Li6NBr3/Li, Li2S/Li, and Li7PN4/Li, was curated through high-­throughput simula- tions, capturing both kinetics and thermodynamic insights (Fig. 7D).",14
Article 8.pdf,MAT_25,LiP(HO2)2,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,No Yes Filter 5: Polyanionic oxides 66 compounds Promising cathode coatings: LiH2PO4 LiTi2(PO4)3 LiPO3 C Sampler Exploration Error indicator g nin r a el e vitc A Accurate Candidate Failed Labeling Ab initio calculator Training Deep neural network,17
Article 8.pdf,MAT_29,LiCoO2,SYNTHESIS,Atmosphere,Vacuum,NONE,NONE,0.6,dependency_parse,"In the study, a heterogeneous LCO/LPS CEI was first determined, and the interface structures were sampled and A Vacuum LPS LCO LPS Interface region LCO LCO (104) LPS (010) Lattice-matched superlattices Simulated model Energetic favorable structures Mutual exchange strategy B C Interface LAMMPS Mode Pair Prediction Interface PairNNP / V e ( E S M R e c r o F Å)",18
Article 8.pdf,MAT_30,Li7La3Zr2O12,ML,Algorithm,Neural network,NONE,NONE,0.6,dependency_parse,Neural network potential library libnnpif LAMMPS LLZO LCO Li-deficient Li-sufficient interface interface,18
Article 8.pdf,MAT_30,Li7La3Zr2O12,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.6,dependency_parse,"Gray points mean the LLZO structures (cubic and amorphous), green point represents the layered LCO structure, purple points are Co-­doped amorphous LLZO structures, blue and red points indicate the known LLZO-­LCO mixtures and unseen LLZO-­LCO mixture, respectively, and orange points are the LLZO(001)-­LCO(104, 100, 110) interfaces.",18
Article 8.pdf,MAT_31,PSO,DFT,Relaxation_Type,geometry optimization,NONE,NONE,0.6,proximity,"These findings provide theoretical validation for interfacial resistance Generated interface structures Downloaded from https://www.science.org on August 31, 2026 Updated interface structures by PSO algorithm Local geometry optimization Reach stopping criterion?",18
Article 8.pdf,MAT_30,Li7La3Zr2O12,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.6,dependency_parse,unseen) 0.24 Co-doped LLZO 0.21 LLZO (amorphous) LCO 0.18 0.15 LLZO (cubic) 5 10 15 20 25 30 0.12 Energy RMSE (meV/atom) 18 of 27,18
Article 8.pdf,MAT_29,LiCoO2,ML,RMSE,18,NONE,NONE,0.6,dependency_parse,unseen) 0.24 Co-doped LLZO 0.21 LLZO (amorphous) LCO 0.18 0.15 LLZO (cubic) 5 10 15 20 25 30 0.12 Energy RMSE (meV/atom) 18 of 27,18
Article 8.pdf,MAT_30,Li7La3Zr2O12,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,"Researchers leveraged the neural network potential package (n2p2) to construct MLFFs for various systems, including Li7La3Zr2O12 (LLZO), Co-­doped LLZO, LiCoO2 (LCO), and LLZO/ LCO interface (Fig. 10B) (55).",19
Article 8.pdf,MAT_1,EsS,ML,Explainability_Method,SHAP,NONE,NONE,0.6,proximity,"For example, based on the SHAP values, the Li content, vibrational amplitude, and Li+ interstitial defects were high- lighted as critical factors affecting Li+ transport within SEs (182).",21
Article 8.pdf,MAT_11,CSONe,ML,Accuracy,2.00 %,%,NONE,0.4,proximity,"(F) Predictive accuracy (R2 and MAE) of four properties [Li+ conductivity (S/cm), bandgap (eV), refractive index, and formation enthalpy (eV/atom)] with data augmentation based on COSNet (35).",11
Article 8.pdf,MAT_28,PH,ML,Accuracy,2.50 %,%,NONE,0.4,proximity,"The optimized DP potential demonstrated ex- ceptional predictive accuracy (energy RMSE: of 2.5 meV/atom; force Wang et al., Sci.",17
Article 8.pdf,MAT_28,PH,ML,RMSE,2.5,NONE,NONE,0.4,proximity,"The optimized DP potential demonstrated ex- ceptional predictive accuracy (energy RMSE: of 2.5 meV/atom; force Wang et al., Sci.",17
Article 8.pdf,MAT_23,Li2S,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.25,dependency_parse,"This contrasts with the densely packed anions in Li2S (face-­centered cubic), Li3PO4, and LZO (hexagonal close-­packed), Wang et al., Sci.",19
Article 8.pdf,MAT_32,Li3PO4,STRUCTURAL,Crystal_System,hexagonal,NONE,NONE,0.25,dependency_parse,"This contrasts with the densely packed anions in Li2S (face-­centered cubic), Li3PO4, and LZO (hexagonal close-­packed), Wang et al., Sci.",19
Article 8.pdf,MAT_33,Li3PS4,ELECTRONIC,DOS_Mentioned,density of states,NONE,NONE,0.25,proximity,"This approach establishes a unified representation space through the synergistic integration of (i) extracting DFT-­derived features, such as interfacial atomic con- figurations (e.g., Li3PS4/Li coordinates), electronic density of states, and ion migration barriers; (ii) deconvoluting solid-­state nuclear magnetic resonance (NMR) chemical shift spectra into quantitative descriptors (peak positions reflecting Li+ coordination environ- ments, linewidths indicating structural disorder) (129, 183) based on operando characterization; and (iii) implementing convolutional neural networks for automated extraction of morphological features 21 of 27",21
Article 8.pdf,MAT_33,Li3PS4,CHARACTERIZATION,Technique,NMR,NONE,NONE,0.25,proximity,"This approach establishes a unified representation space through the synergistic integration of (i) extracting DFT-­derived features, such as interfacial atomic con- figurations (e.g., Li3PS4/Li coordinates), electronic density of states, and ion migration barriers; (ii) deconvoluting solid-­state nuclear magnetic resonance (NMR) chemical shift spectra into quantitative descriptors (peak positions reflecting Li+ coordination environ- ments, linewidths indicating structural disorder) (129, 183) based on operando characterization; and (iii) implementing convolutional neural networks for automated extraction of morphological features 21 of 27",21
Article 9.pdf,MAT_9,H2,ML,Algorithm,SVM,NONE,NONE,0.95,dependency_parse,"Among them, the GNB model achieved the highest prediction accuracy of 92.3%, significantly outperforming the other four algorithms (KNN: 61.5%; DT: 69.2%; SVM: 84.6%; MLP: 69.2%).",3
Article 9.pdf,MAT_9,H2,ML,Accuracy,92.30 %,%,NONE,0.95,dependency_parse,"Among them, the GNB model achieved the highest prediction accuracy of 92.3%, significantly outperforming the other four algorithms (KNN: 61.5%; DT: 69.2%; SVM: 84.6%; MLP: 69.2%).",3
Article 9.pdf,MAT_9,H2,DFT,Software,Gaussian,NONE,NONE,0.8,proximity,"decision tree (DT), support vector machine (SVM), Gaussian naive Bayes (GNB), and multilayer perceptron (MLP) – via 10- fold cross-validation (Fig. 2b).",3
Article 9.pdf,MAT_9,H2,ML,Algorithm,support vector machine,NONE,NONE,0.8,proximity,"decision tree (DT), support vector machine (SVM), Gaussian naive Bayes (GNB), and multilayer perceptron (MLP) – via 10- fold cross-validation (Fig. 2b).",3
Article 9.pdf,MAT_9,H2,ML,Algorithm,SVM,NONE,NONE,0.8,proximity,"decision tree (DT), support vector machine (SVM), Gaussian naive Bayes (GNB), and multilayer perceptron (MLP) – via 10- fold cross-validation (Fig. 2b).",3
Article 9.pdf,MAT_9,H2,ML,Algorithm,SVM,NONE,NONE,0.8,dependency_parse,"(b) Test accuracy of various machine learning models: KNN, DT, SVM, GNB, and MLP.",3
Article 9.pdf,MAT_2,EsS2,SYNTHESIS,Method,Solid-state,NONE,NONE,0.8,dependency_parse,Solid-state synthesis of medium- and high-entropy NASICON oxide SSEs.,4
Article 9.pdf,MAT_15,Na8VPNF,ELECTROCHEMICAL,C_Rate,5,NONE,NONE,0.8,proximity,"Practical applicability was validated in Na8NVPF ASSSBs, which delivered remarkable rate perfor- mance (110 mAh g1 at 5C) and impressive cycling stability (80% retention over 700 cycles).",8
Article 9.pdf,MAT_1,Na3Zr2Si2PO12,SYNTHESIS,Method,solid-state,NONE,NONE,0.75,proximity,Energy & Environmental Science PAPER Machine learning-accelerated discovery of multi-cation entropy-stabilized NASICON solid electrolytes with 10 000 hours of stable Na plating/stripping for all-solid-state sodium batteries,1
Article 9.pdf,MAT_3,Na3V2P2O8F3,ELECTROCHEMICAL,Voltage,3 V,V,NONE,0.75,dependency_parse,"When integrated into all-solid-state sodium batteries with a Received 3rd November 2025, Accepted 14th January 2026 high-voltage Na3V2(PO4)2F3 cathode and a sodium anode, it further demonstrated exceptional battery performance indicators, including high-rate capability (110 mAh g1 at 5C) and long-term cycling DOI: 10.1039/d5ee06594a stability (80% capacity retention after 700 cycles at 2C).",1
Article 9.pdf,MAT_4,HIO,ELECTROCHEMICAL,Rate_Capability,5,NONE,NONE,0.75,dependency_parse,"When integrated into all-solid-state sodium batteries with a Received 3rd November 2025, Accepted 14th January 2026 high-voltage Na3V2(PO4)2F3 cathode and a sodium anode, it further demonstrated exceptional battery performance indicators, including high-rate capability (110 mAh g1 at 5C) and long-term cycling DOI: 10.1039/d5ee06594a stability (80% capacity retention after 700 cycles at 2C).",1
Article 9.pdf,MAT_4,HIO,ELECTROCHEMICAL,C_Rate,5,NONE,NONE,0.75,dependency_parse,"When integrated into all-solid-state sodium batteries with a Received 3rd November 2025, Accepted 14th January 2026 high-voltage Na3V2(PO4)2F3 cathode and a sodium anode, it further demonstrated exceptional battery performance indicators, including high-rate capability (110 mAh g1 at 5C) and long-term cycling DOI: 10.1039/d5ee06594a stability (80% capacity retention after 700 cycles at 2C).",1
Article 9.pdf,MAT_4,HIO,ELECTROCHEMICAL,C_Rate,2,NONE,NONE,0.75,dependency_parse,"When integrated into all-solid-state sodium batteries with a Received 3rd November 2025, Accepted 14th January 2026 high-voltage Na3V2(PO4)2F3 cathode and a sodium anode, it further demonstrated exceptional battery performance indicators, including high-rate capability (110 mAh g1 at 5C) and long-term cycling DOI: 10.1039/d5ee06594a stability (80% capacity retention after 700 cycles at 2C).",1
Article 9.pdf,MAT_4,HIO,SYNTHESIS,Method,solid-state,NONE,NONE,0.75,dependency_parse,"When integrated into all-solid-state sodium batteries with a Received 3rd November 2025, Accepted 14th January 2026 high-voltage Na3V2(PO4)2F3 cathode and a sodium anode, it further demonstrated exceptional battery performance indicators, including high-rate capability (110 mAh g1 at 5C) and long-term cycling DOI: 10.1039/d5ee06594a stability (80% capacity retention after 700 cycles at 2C).",1
Article 9.pdf,MAT_3,Na3V2P2O8F3,ELECTROCHEMICAL,Voltage,3 V,V,NONE,0.75,dependency_parse,"Moreover, assembled ASSSBs demonstrated excellent electrochemical per- formance when paired with a high-voltage Na3V2(PO4)2F3 (NVPF) cathode and a sodium anode, delivering 110 mAh g1 at 5C and retaining 80% of capacity after 700 cycles at 2C.",2
Article 9.pdf,MAT_3,Na3V2P2O8F3,ELECTROCHEMICAL,C_Rate,5,NONE,NONE,0.75,dependency_parse,"Moreover, assembled ASSSBs demonstrated excellent electrochemical per- formance when paired with a high-voltage Na3V2(PO4)2F3 (NVPF) cathode and a sodium anode, delivering 110 mAh g1 at 5C and retaining 80% of capacity after 700 cycles at 2C.",2
Article 9.pdf,MAT_3,Na3V2P2O8F3,ELECTROCHEMICAL,C_Rate,2,NONE,NONE,0.75,dependency_parse,"Moreover, assembled ASSSBs demonstrated excellent electrochemical per- formance when paired with a high-voltage Na3V2(PO4)2F3 (NVPF) cathode and a sodium anode, delivering 110 mAh g1 at 5C and retaining 80% of capacity after 700 cycles at 2C.",2
Article 9.pdf,MAT_2,EsS2,SYNTHESIS,Method,Solid-state,NONE,NONE,0.75,dependency_parse,Solid-state synthesis and structural characterization The four medium- and high-entropy NASICON oxide SSEs were synthesized via a two-stage solid-state reaction using high-purity precursors.,4
Article 9.pdf,MAT_2,EsS2,SYNTHESIS,Method,solid-state,NONE,NONE,0.75,dependency_parse,Solid-state synthesis and structural characterization The four medium- and high-entropy NASICON oxide SSEs were synthesized via a two-stage solid-state reaction using high-purity precursors.,4
Article 9.pdf,MAT_11,Na3.5Lu0.5Zr1.5Si2P1O12,CHARACTERIZATION,Technique,XRD,NONE,NONE,0.65,dependency_parse,"With the incor- poration of dopants, the Na3PO4 phase diminishes, and the XRD pattern of low-entropy composition Na3.5Zr1.5Lu0.5Si2PO12 (LE-NZSP, DSmix = 0.56R) shows only the presence of ZrO2 as a secondary phase.",5
Article 9.pdf,MAT_2,EsS2,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,The application of medium-/high-entropy materials has revolutionized the design of solid-state electrolytes (SSEs) by stabilizing single-phase solutions from otherwise incompatible elements.,1
Article 9.pdf,MAT_5,CN,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,"Published on 16 January 2026 Licensed under CC-BY-NC 4.0 Introduction The rapid development of renewable energy systems and the growing demand for grid-scale energy storage have intensified the search for next-generation battery technologies that combine high energy density, intrinsic safety, and cost-effectiveness.1–5 All-solid-state sodium batteries (ASSSBs) have emerged as",1
Article 9.pdf,MAT_10,KN2,ML,Algorithm,SVM,NONE,NONE,0.6,dependency_parse,"The SVM model also shows a strong performance, though slightly inferior to GNB, while the curves for KNN, DT, and MLP are closer to the diagonal, reflecting a lower predictive power.",4
Article 9.pdf,MAT_2,EsS2,CHARACTERIZATION,Technique,XRD,NONE,NONE,0.6,dependency_parse,(a) XRD Rietveld refinement patterns of four medium-/high-entropy NASICON oxide SSEs.,4
